GPS TOW (s), GPS Week, Latitude (deg), Longitude (deg), Ellipsoid Height (m), ECEF X (m), ECEF Y (m), ECEF Z (m), Roll (deg), Pitch (deg), Heading (deg), Velocity X (m/s), Velocity Y (m/s), Velocity Z (m/s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Angular rate X (rad/s), Angular rate Y (rad/s), Angular rate Z (rad/s)
274423.10, 2032, 35.62731691, 139.78581729, 48.6527, -3963451.5067, 3351058.2852, 3694687.3349, -1.358505, 0.229149, 56.020758, 11.006000, 7.354000, -0.057000, -0.08414200, -0.00956400, -0.29209600, -0.00050600000, -0.02638400000, 0.00314700000
274423.20, 2032, 35.62732353, 139.78582943, 48.6468, -3963451.8868, 3351057.1659, 3694687.9282, -1.344274, 0.108538, 56.031541, 10.978000, 7.331000, -0.041000, -0.37485400, -0.17339600, 0.39050300, -0.00172100000, -0.00081300000, -0.00155600000
274423.30, 2032, 35.62733013, 139.78584156, 48.6404, -3963452.2663, 3351056.0482, 3694688.5199, -1.328228, 0.095065, 56.024210, 10.987000, 7.315000, -0.080000, 0.03460900, 0.38304100, 0.71666100, 0.00862500000, -0.00092600000, 0.00058400000
274423.40, 2032, 35.62733673, 139.78585368, 48.6322, -3963452.6447, 3351054.9299, 3694689.1101, -1.297026, 0.087962, 56.023826, 10.991000, 7.325000, -0.096000, 0.09311100, -0.01094500, -0.13115000, 0.00431100000, -0.01027100000, 0.00030500000
274423.50, 2032, 35.62734333, 139.78586580, 48.6237, -3963453.0225, 3351053.8115, 3694689.7006, -1.299412, 0.051867, 56.037001, 10.978000, 7.322000, -0.082000, -0.10395000, 0.11853700, 0.12246000, 0.00327900000, -0.00419800000, 0.00250800000
274423.60, 2032, 35.62734993, 139.78587792, 48.6149, -3963453.4000, 3351052.6930, 3694690.2908, -1.290938, 0.009691, 56.054878, 10.975000, 7.337000, -0.092000, -0.43717300, 0.05947500, -0.04947800, -0.00828900000, -0.01267000000, 0.00246500000
274423.70, 2032, 35.62735654, 139.78589005, 48.6043, -3963453.7766, 3351051.5730, 3694690.8804, -1.291080, -0.081157, 56.068475, 10.984000, 7.321000, -0.107000, 0.05948000, 0.29842500, 0.05255200, 0.00341300000, -0.01405700000, 0.00101800000
274423.80, 2032, 35.62736315, 139.78590218, 48.5915, -3963454.1521, 3351050.4512, 3694691.4689, -1.300471, -0.216088, 56.072270, 10.993000, 7.323000, -0.137000, -0.05851500, 0.39792600, 0.30407300, 0.00294800000, -0.02200700000, 0.00027600000
274423.90, 2032, 35.62736975, 139.78591430, 48.5775, -3963454.5265, 3351049.3299, 3694692.0561, -1.327234, -0.293954, 56.067179, 10.973000, 7.327000, -0.150000, 0.30748800, 0.38489600, 0.54477300, -0.00841400000, -0.01025100000, -0.00133300000
274424.00, 2032, 35.62737634, 139.78592641, 48.5624, -3963454.9001, 3351048.2097, 3694692.6414, -1.312909, -0.279115, 56.066264, 10.967000, 7.296000, -0.169000, -0.25017500, 0.12429100, 0.12251300, 0.00733000000, 0.00643900000, -0.00082800000
274424.10, 2032, 35.62738292, 139.78593852, 48.5453, -3963455.2730, 3351047.0879, 3694693.2254, -1.291813, -0.298707, 56.081068, 10.988000, 7.311000, -0.182000, -0.20972900, 0.14202000, 0.00196100, 0.00681900000, -0.01438600000, 0.00458100000
274424.20, 2032, 35.62738951, 139.78595065, 48.5280, -3963455.6463, 3351045.9649, 3694693.8096, -1.280438, -0.362826, 56.098637, 10.989000, 7.314000, -0.176000, -0.07785500, 0.12504000, -0.14534000, -0.00063000000, -0.01375400000, 0.00210900000
274424.30, 2032, 35.62739610, 139.78596278, 48.5095, -3963456.0193, 3351044.8410, 3694694.3928, -1.261891, -0.441687, 56.109951, 10.979000, 7.300000, -0.177000, -0.03404600, 0.15141600, 0.00369200, 0.00182000000, -0.00375000000, 0.00057500000
274424.40, 2032, 35.62740268, 139.78597491, 48.4900, -3963456.3918, 3351043.7174, 3694694.9748, -1.247094, -0.490775, 56.114764, 10.983000, 7.305000, -0.205000, -0.18463200, 0.08693200, 0.18703400, -0.00182300000, -0.01179000000, 0.00110700000
274424.50, 2032, 35.62740925, 139.78598703, 48.4689, -3963456.7630, 3351042.5936, 3694695.5555, -1.233282, -0.544957, 56.120383, 10.967000, 7.293000, -0.209000, -0.17202100, -0.11610800, 0.09524000, 0.00008900000, -0.00469000000, 0.00040900000
274424.60, 2032, 35.62741582, 139.78599914, 48.4469, -3963457.1334, 3351041.4700, 3694696.1354, -1.219680, -0.602362, 56.129558, 10.976000, 7.294000, -0.237000, 0.07262300, 0.03612100, 0.10270400, 0.00351300000, -0.01750000000, 0.00207600000
274424.70, 2032, 35.62742240, 139.78601125, 48.4236, -3963457.5025, 3351040.3461, 3694696.7145, -1.220790, -0.674539, 56.147032, 10.965000, 7.304000, -0.243000, -0.03088000, -0.22446800, -0.26288800, -0.00710400000, -0.02111300000, 0.00250900000
274424.80, 2032, 35.62742897, 139.78602334, 48.3995, -3963457.8707, 3351039.2227, 3694697.2929, -1.244988, -0.739368, 56.159428, 10.962000, 7.276000, -0.259000, -0.23156700, 0.30757100, 0.35163000, 0.00301100000, -0.01204800000, 0.00118300000
274424.90, 2032, 35.62743553, 139.78603542, 48.3741, -3963458.2379, 3351038.0996, 3694697.8698, -1.275514, -0.768614, 56.160424, 10.956000, 7.267000, -0.274000, 0.09547500, 0.08847900, 0.12886200, 0.00586200000, -0.00875600000, 0.00057400000
274425.00, 2032, 35.62744208, 139.78604752, 48.3466, -3963458.6044, 3351036.9753, 3694698.4450, -1.279477, -0.836314, 56.163833, 10.950000, 7.278000, -0.276000, 0.03648900, 0.25301700, -0.01252200, -0.00550000000, -0.01402400000, 0.00007300000
274425.10, 2032, 35.62744863, 139.78605960, 48.3183, -3963458.9703, 3351035.8511, 3694699.0193, -1.281197, -0.902251, 56.172070, 10.941000, 7.260000, -0.287000, 0.19083000, 0.04772600, 0.46371700, 0.00236300000, -0.00563900000, 0.00139700000
274425.20, 2032, 35.62745518, 139.78607168, 48.2881, -3963459.3353, 3351034.7261, 3694699.5921, -1.267131, -0.974736, 56.189708, 10.955000, 7.273000, -0.316000, 0.29033900, 0.18985500, 0.07742600, -0.00147400000, -0.02258000000, 0.00281000000
274425.30, 2032, 35.62746172, 139.78608376, 48.2574, -3963459.6997, 3351033.6015, 3694700.1643, -1.271089, -1.030886, 56.209205, 10.931000, 7.266000, -0.309000, -0.00487000, 0.17150000, 0.26738800, -0.01065500000, -0.00715800000, 0.00165600000
274425.40, 2032, 35.62746827, 139.78609583, 48.2253, -3963460.0628, 3351032.4766, 3694700.7357, -1.311109, -1.076538, 56.211091, 10.944000, 7.236000, -0.332000, -0.20273400, 0.11360900, 0.09247800, 0.01138600000, -0.00520100000, 0.00067700000
274425.50, 2032, 35.62747479, 139.78610790, 48.1925, -3963460.4261, 3351031.3521, 3694701.3054, -1.298195, -1.081737, 56.215916, 10.922000, 7.253000, -0.326000, 0.03142500, -0.01765000, 0.01994100, -0.00765200000, -0.00004300000, 0.00107100000
274425.60, 2032, 35.62748132, 139.78611997, 48.1584, -3963460.7886, 3351030.2269, 3694701.8743, -1.295287, -1.114904, 56.230779, 10.932000, 7.243000, -0.342000, 0.10457200, 0.33110100, -0.00376400, -0.00088100000, -0.00591700000, 0.00154600000
274425.70, 2032, 35.62748785, 139.78613204, 48.1236, -3963461.1507, 3351029.1012, 3694702.4428, -1.296388, -1.177167, 56.230941, 10.936000, 7.241000, -0.352000, -0.15543200, -0.30093100, 0.36944900, 0.00261500000, -0.01137400000, -0.00046900000
274425.80, 2032, 35.62749437, 139.78614411, 48.0879, -3963461.5126, 3351027.9754, 3694703.0101, -1.281548, -1.225965, 56.236431, 10.941000, 7.227000, -0.376000, -0.19956800, 0.05295300, 0.00753100, 0.00810300000, -0.01290100000, 0.00142500000
274425.90, 2032, 35.62750090, 139.78615618, 48.0506, -3963461.8731, 3351026.8487, 3694703.5771, -1.299505, -1.307269, 56.244942, 10.917000, 7.245000, -0.362000, -0.09048300, 0.00101700, 0.24882500, -0.00958000000, -0.00694200000, 0.00218000000
274426.00, 2032, 35.62750743, 139.78616824, 48.0125, -3963462.2326, 3351025.7219, 3694704.1437, -1.342282, -1.366225, 56.260137, 10.937000, 7.255000, -0.404000, 0.22495600, -0.10239400, 0.08673300, -0.00946700000, -0.02060300000, 0.00223900000
274426.10, 2032, 35.62751396, 139.78618031, 47.9720, -3963462.5910, 3351024.5933, 3694704.7090, -1.360273, -1.447796, 56.274925, 10.924000, 7.241000, -0.399000, -0.23451200, -0.10295400, 0.01408100, -0.00493300000, -0.00519800000, 0.00210700000
274426.20, 2032, 35.62752048, 139.78619238, 47.9305, -3963462.9491, 3351023.4644, 3694705.2732, -1.386736, -1.499680, 56.289363, 10.935000, 7.214000, -0.417000, 0.04449300, 0.28202400, 0.35457200, 0.01009000000, 0.00199500000, 0.00386500000
274426.30, 2032, 35.62752699, 139.78620445, 47.8880, -3963463.3074, 3351022.3353, 3694705.8357, -1.366710, -1.496530, 56.293881, 10.951000, 7.230000, -0.443000, 0.15642000, 0.00952500, -0.02745300, 0.00575000000, -0.00857900000, -0.00093700000
274426.40, 2032, 35.62753351, 139.78621654, 47.8442, -3963463.6659, 3351021.2042, 3694706.3976, -1.337369, -1.527473, 56.299568, 10.971000, 7.229000, -0.457000, 0.11057700, 0.27912200, 0.22988200, 0.00810200000, -0.01762900000, 0.00120800000
274426.50, 2032, 35.62754003, 139.78622865, 47.7989, -3963464.0242, 3351020.0708, 3694706.9591, -1.300154, -1.618113, 56.305187, 10.972000, 7.229000, -0.446000, 0.09319300, 0.17644700, 0.31768800, 0.01069700000, -0.01095500000, -0.00015800000
274426.60, 2032, 35.62754654, 139.78624076, 47.7532, -3963464.3828, 3351018.9368, 3694707.5201, -1.246610, -1.673428, 56.315912, 10.970000, 7.232000, -0.464000, 0.12743800, 0.23755600, 0.19918000, 0.00231600000, -0.00615400000, 0.00283600000
274426.70, 2032, 35.62755307, 139.78625288, 47.7053, -3963464.7397, 3351017.8009, 3694708.0808, -1.232007, -1.742171, 56.327607, 10.984000, 7.245000, -0.488000, 0.17215800, -0.05508100, -0.25767300, 0.00289200000, -0.01318500000, 0.00085300000
274426.80, 2032, 35.62755960, 139.78626501, 47.6558, -3963465.0959, 3351016.6634, 3694708.6413, -1.241540, -1.813932, 56.329902, 10.992000, 7.257000, -0.505000, 0.34546400, -0.00035900, 0.21150500, -0.00256400000, -0.01563400000, 0.00064400000
274426.90, 2032, 35.62756614, 139.78627715, 47.6043, -3963465.4512, 3351015.5238, 3694709.2009, -1.226019, -1.896890, 56.343719, 11.002000, 7.257000, -0.521000, 0.14037900, 0.23108300, 0.05374500, 0.00213900000, -0.01372000000, 0.00123800000
274427.00, 2032, 35.62757269, 139.78628929, 47.5519, -3963465.8058, 3351014.3833, 3694709.7607, -1.251774, -1.969540, 56.348862, 10.995000, 7.255000, -0.519000, 0.19296000, 0.00490300, 0.43157300, -0.00123700000, -0.00178900000, 0.00165000000
274427.10, 2032, 35.62757923, 139.78630144, 47.4989, -3963466.1605, 3351013.2422, 3694710.3197, -1.250041, -1.986303, 56.354265, 11.014000, 7.260000, -0.546000, -0.06846200, 0.13279700, -0.01019300, 0.00057400000, -0.00955600000, 0.00024100000
274427.20, 2032, 35.62758577, 139.78631360, 47.4435, -3963466.5145, 3351012.0986, 3694710.8777, -1.244663, -2.075275, 56.365932, 11.029000, 7.256000, -0.564000, -0.10018600, -0.11422900, 0.01291600, 0.00772700000, -0.02097400000, 0.00293800000
274427.30, 2032, 35.62759232, 139.78632576, 47.3873, -3963466.8677, 3351010.9545, 3694711.4355, -1.268891, -2.184057, 56.378610, 11.018000, 7.267000, -0.577000, -0.05096200, -0.27481700, 0.46878100, -0.00427100000, -0.02241800000, 0.00085800000
274427.40, 2032, 35.62759886, 139.78633792, 47.3297, -3963467.2201, 3351009.8109, 3694711.9914, -1.269704, -2.253025, 56.387807, 11.001000, 7.257000, -0.585000, 0.05934800, 0.14519500, 0.13230500, -0.00719700000, -0.01160400000, 0.00072700000
274427.50, 2032, 35.62760539, 139.78635006, 47.2700, -3963467.5712, 3351008.6669, 3694712.5455, -1.266692, -2.321590, 56.402118, 10.998000, 7.231000, -0.600000, -0.23970200, 0.19080000, 0.31211800, 0.00496800000, -0.00592400000, 0.00332100000
274427.60, 2032, 35.62761192, 139.78636220, 47.2095, -3963467.9210, 3351007.5232, 3694713.0990, -1.303353, -2.362733, 56.411103, 10.992000, 7.262000, -0.623000, 0.05535400, -0.18326900, -0.12454200, -0.01499100000, -0.01728600000, 0.00053100000
274427.70, 2032, 35.62761844, 139.78637433, 47.1478, -3963468.2704, 3351006.3795, 3694713.6513, -1.314665, -2.400143, 56.421220, 10.976000, 7.228000, -0.603000, 0.06675300, 0.06043100, -0.02120500, -0.00471100000, 0.00453900000, 0.00080100000
274427.80, 2032, 35.62762496, 139.78638646, 47.0853, -3963468.6193, 3351005.2359, 3694714.2026, -1.325162, -2.430047, 56.431081, 10.992000, 7.222000, -0.638000, -0.13063800, 0.03967900, 0.12711600, 0.00535500000, -0.00663700000, 0.00263500000
274427.90, 2032, 35.62763147, 139.78639859, 47.0223, -3963468.9679, 3351004.0918, 3694714.7535, -1.352215, -2.465000, 56.440240, 10.987000, 7.236000, -0.629000, 0.12219100, 0.05682400, -0.11470800, -0.00853600000, -0.00937400000, 0.00161100000
274428.00, 2032, 35.62763798, 139.78641072, 46.9588, -3963469.3167, 3351002.9478, 3694715.3035, -1.351861, -2.496345, 56.455096, 10.977000, 7.211000, -0.625000, -0.03698700, 0.14311300, 0.33013100, 0.00038300000, 0.00605900000, 0.00328800000
274428.10, 2032, 35.62764449, 139.78642283, 46.8949, -3963469.6646, 3351001.8045, 3694715.8533, -1.380443, -2.499404, 56.468321, 10.986000, 7.222000, -0.655000, -0.15028100, -0.01576400, 0.36320600, -0.00335100000, -0.00546800000, 0.00208800000
274428.20, 2032, 35.62765100, 139.78643495, 46.8313, -3963470.0122, 3351000.6616, 3694716.4033, -1.427197, -2.480385, 56.466730, 10.961000, 7.226000, -0.630000, -0.20903600, -0.28916100, -0.12694000, -0.01181800000, 0.00637900000, -0.00206400000
274428.30, 2032, 35.62765750, 139.78644706, 46.7672, -3963470.3601, 3350999.5184, 3694716.9523, -1.416462, -2.481003, 56.462795, 10.977000, 7.205000, -0.642000, -0.25053200, 0.15163000, -0.15977000, 0.00599700000, -0.00020700000, -0.00043200000
274428.40, 2032, 35.62766400, 139.78645918, 46.7034, -3963470.7079, 3350998.3757, 3694717.5017, -1.407711, -2.478960, 56.438582, 10.969000, 7.216000, -0.634000, 0.01764800, -0.01521900, -0.03462100, 0.00552200000, 0.00194100000, -0.00837400000
274428.50, 2032, 35.62767050, 139.78647127, 46.6403, -3963471.0557, 3350997.2345, 3694718.0509, -1.361686, -2.433228, 56.387522, 10.952000, 7.214000, -0.626000, 0.13507900, -0.07716800, -0.09442200, 0.00174800000, 0.01059700000, -0.00941100000
274428.60, 2032, 35.62767700, 139.78648337, 46.5774, -3963471.4032, 3350996.0938, 3694718.6003, -1.295812, -2.397886, 56.339601, 10.959000, 7.211000, -0.634000, -0.12133400, -0.16508600, -0.13782500, 0.01538700000, 0.00070100000, -0.00740100000
274428.70, 2032, 35.62768351, 139.78649546, 46.5146, -3963471.7499, 3350994.9528, 3694719.1510, -1.260578, -2.417223, 56.287698, 10.959000, 7.233000, -0.638000, -0.01034000, -0.06660800, -0.04035900, 0.01122700000, -0.01420100000, -0.00920600000
274428.80, 2032, 35.62769002, 139.78650753, 46.4528, -3963472.0962, 3350993.8135, 3694719.7023, -1.176579, -2.413169, 56.233497, 10.913000, 7.219000, -0.599000, 0.01328100, -0.06795100, 0.24451900, 0.01038900000, 0.01798000000, -0.00992000000
274428.90, 2032, 35.62769654, 139.78651957, 46.3930, -3963472.4414, 3350992.6775, 3694720.2553, -1.163641, -2.315714, 56.181873, 10.896000, 7.229000, -0.600000, -0.05921500, 0.00543400, -0.06264400, 0.00656000000, 0.01788000000, -0.00693300000
274429.00, 2032, 35.62770307, 139.78653160, 46.3323, -3963472.7852, 3350991.5405, 3694720.8090, -1.160528, -2.307446, 56.137832, 10.904000, 7.262000, -0.604000, -0.09525900, -0.21623700, -0.41712100, -0.00530900000, -0.00769500000, -0.00687600000
274429.10, 2032, 35.62770961, 139.78654363, 46.2727, -3963473.1289, 3350990.4044, 3694721.3638, -1.162674, -2.340249, 56.111354, 10.885000, 7.253000, -0.593000, -0.30461700, -0.07977900, 0.16724300, -0.00197400000, -0.00352500000, -0.00389300000
274429.20, 2032, 35.62771614, 139.78655563, 46.2142, -3963473.4720, 3350989.2712, 3694721.9188, -1.197847, -2.324191, 56.100996, 10.855000, 7.251000, -0.582000, 0.12871300, -0.08272400, 0.23336300, -0.01280500000, 0.00097600000, 0.00031000000
274429.30, 2032, 35.62772265, 139.78656759, 46.1571, -3963473.8148, 3350988.1418, 3694722.4729, -1.226734, -2.263796, 56.111150, 10.820000, 7.215000, -0.563000, -0.53432900, 0.08704200, 0.01881600, -0.00662300000, 0.01740900000, 0.00157700000
274429.40, 2032, 35.62772915, 139.78657952, 46.1019, -3963474.1578, 3350987.0165, 3694723.0266, -1.263847, -2.159440, 56.125243, 10.798000, 7.196000, -0.549000, -0.34879400, -0.04688900, -0.53703800, -0.00751400000, 0.01172800000, 0.00362900000
274429.50, 2032, 35.62773563, 139.78659143, 46.0479, -3963474.5008, 3350985.8939, 3694723.5798, -1.347511, -2.131489, 56.139428, 10.774000, 7.183000, -0.527000, -0.33587000, 0.23673100, -0.42199400, -0.01186800000, -0.00093100000, 0.00220000000
274429.60, 2032, 35.62774209, 139.78660331, 45.9950, -3963474.8442, 3350984.7751, 3694724.1309, -1.352455, -2.156615, 56.153666, 10.744000, 7.132000, -0.527000, -0.57430000, 0.18584600, 0.14858000, 0.00435600000, -0.00084200000, 0.00330500000
274429.70, 2032, 35.62774851, 139.78661512, 45.9442, -3963475.1867, 3350983.6631, 3694724.6806, -1.415063, -2.125610, 56.171683, 10.681000, 7.112000, -0.509000, -0.46870200, 0.06537100, 0.43303000, -0.00913100000, 0.00489600000, 0.00401000000
274429.80, 2032, 35.62775490, 139.78662688, 45.8945, -3963475.5282, 3350982.5569, 3694725.2278, -1.455976, -2.053248, 56.188005, 10.628000, 7.080000, -0.497000, -0.74644500, 0.25853000, -0.04974700, -0.01411800000, 0.00943500000, 0.00193800000
274429.90, 2032, 35.62776126, 139.78663860, 45.8446, -3963475.8687, 3350981.4549, 3694725.7722, -1.484249, -2.038612, 56.208266, 10.599000, 7.031000, -0.495000, -0.76579400, 0.21264300, -0.10649200, 0.00164800000, -0.00024400000, 0.00393100000
274430.00, 2032, 35.62776758, 139.78665027, 45.7961, -3963476.2088, 3350980.3584, 3694726.3143, -1.514732, -2.021455, 56.220553, 10.538000, 6.996000, -0.472000, -0.57794800, 0.14346600, -0.06555100, -0.00647100000, 0.00782400000, 0.00226600000
274430.10, 2032, 35.62777387, 139.78666188, 45.7492, -3963476.5483, 3350979.2685, 3694726.8538, -1.530105, -1.966042, 56.234580, 10.489000, 6.949000, -0.465000, -0.86322300, 0.15806500, -0.05591700, 0.00083400000, 0.01271400000, 0.00209200000
274430.20, 2032, 35.62778011, 139.78667344, 45.7028, -3963476.8874, 3350978.1840, 3694727.3899, -1.501561, -1.909431, 56.246223, 10.455000, 6.900000, -0.459000, -0.36632100, -0.16716000, 0.01268700, 0.01548900000, 0.00875300000, 0.00360800000
274430.30, 2032, 35.62778631, 139.78668494, 45.6580, -3963477.2266, 3350977.1059, 3694727.9228, -1.426591, -1.834171, 56.268701, 10.400000, 6.862000, -0.451000, -0.55451200, -0.12689200, -0.21199000, 0.00786700000, 0.01061800000, 0.00338700000
274430.40, 2032, 35.62779246, 139.78669639, 45.6153, -3963477.5659, 3350976.0348, 3694728.4530, -1.337730, -1.727724, 56.292014, 10.338000, 6.790000, -0.407000, -0.86475400, 0.18094400, -0.55356100, 0.02164500000, 0.02788000000, 0.00338000000
274430.50, 2032, 35.62779859, 139.78670776, 45.5761, -3963477.9043, 3350974.9719, 3694728.9827, -1.357156, -1.588188, 56.292946, 10.260000, 6.792000, -0.362000, -0.56503000, 0.00931400, 0.03356300, -0.01405500000, 0.02833700000, 0.00052700000
274430.60, 2032, 35.62780468, 139.78671906, 45.5422, -3963478.2435, 3350973.9189, 3694729.5117, -1.335920, -1.346559, 56.289375, 10.205000, 6.715000, -0.329000, -0.35878300, -0.18007300, -1.36521900, 0.01655500000, 0.04326000000, -0.00128800000
274430.70, 2032, 35.62781074, 139.78673031, 45.5081, -3963478.5814, 3350972.8692, 3694730.0387, -1.302316, -1.278727, 56.310711, 10.176000, 6.737000, -0.332000, -0.77081700, -0.28819500, -0.83741800, -0.00677400000, -0.00622600000, 0.00745400000
274430.80, 2032, 35.62781680, 139.78674152, 45.4769, -3963478.9188, 3350971.8245, 3694730.5668, -1.350972, -1.351025, 56.357245, 10.177000, 6.727000, -0.354000, -0.55013300, 0.56306800, 0.02734700, -0.00739800000, -0.05007800000, 0.00417000000
274430.90, 2032, 35.62782281, 139.78675266, 45.4484, -3963479.2555, 3350970.7883, 3694731.0925, -1.405108, -1.339180, 56.364163, 10.024000, 6.629000, -0.245000, -1.42159000, -0.25679300, -0.00148700, -0.00503000000, 0.03437500000, 0.00327900000
274431.00, 2032, 35.62782877, 139.78676372, 45.4193, -3963479.5904, 3350969.7591, 3694731.6129, -1.418960, -1.237557, 56.381545, 9.991000, 6.603000, -0.298000, -0.37761500, 0.15101800, -0.08240900, -0.01347200000, 0.01477500000, 0.00221200000
274431.10, 2032, 35.62783468, 139.78677474, 45.3891, -3963479.9242, 3350968.7343, 3694732.1287, -1.363636, -1.169034, 56.387756, 9.974000, 6.536000, -0.310000, -0.75966100, 0.25413000, 0.14132700, 0.01950700000, 0.00239300000, -0.00183300000
274431.20, 2032, 35.62784057, 139.78678571, 45.3593, -3963480.2570, 3350967.7139, 3694732.6422, -1.311027, -1.165128, 56.367930, 9.923000, 6.516000, -0.298000, -0.65486200, -0.45039700, -0.53012400, 0.01459500000, -0.00636900000, -0.00130400000
274431.30, 2032, 35.62784643, 139.78679665, 45.3289, -3963480.5879, 3350966.6971, 3694733.1534, -1.232597, -1.247496, 56.358456, 9.883000, 6.495000, -0.307000, -0.74251100, 0.03302100, 0.29078300, 0.01196100000, -0.01976900000, -0.00152400000
274431.40, 2032, 35.62785229, 139.78680751, 45.2994, -3963480.9160, 3350965.6858, 3694733.6643, -1.243482, -1.318323, 56.352530, 9.798000, 6.488000, -0.284000, -0.81579500, -0.15531500, 0.44046600, -0.00890500000, -0.00050200000, -0.00097300000
274431.50, 2032, 35.62785813, 139.78681831, 45.2691, -3963481.2407, 3350964.6791, 3694734.1732, -1.292375, -1.335505, 56.341000, 9.753000, 6.470000, -0.303000, -0.23928700, -0.02979900, 0.11560600, -0.01554400000, 0.00455800000, -0.00374000000
274431.60, 2032, 35.62786394, 139.78682906, 45.2378, -3963481.5634, 3350963.6761, 3694734.6792, -1.320362, -1.319914, 56.319919, 9.735000, 6.424000, -0.325000, -0.43815100, -0.00187700, 0.10274100, 0.00923600000, 0.00173000000, -0.00200800000
274431.70, 2032, 35.62786972, 139.78683978, 45.2066, -3963481.8851, 3350962.6773, 3694735.1827, -1.318118, -1.272229, 56.303574, 9.680000, 6.412000, -0.308000, -0.52877400, -0.01374200, -0.07955300, -0.00710000000, 0.00923900000, -0.00311100000
274431.80, 2032, 35.62787549, 139.78685045, 45.1761, -3963482.2057, 3350961.6826, 3694735.6848, -1.318657, -1.230711, 56.287619, 9.649000, 6.379000, -0.300000, -0.74182200, 0.06282900, -0.04370200, 0.00368600000, 0.00880600000, -0.00432600000
274431.90, 2032, 35.62788123, 139.78686108, 45.1473, -3963482.5260, 3350960.6927, 3694736.1859, -1.317419, -1.165963, 56.261213, 9.597000, 6.365000, -0.270000, -0.44709400, -0.09187000, -0.47408300, -0.00670800000, 0.01385900000, -0.00319200000
274432.00, 2032, 35.62788695, 139.78687166, 45.1192, -3963482.8453, 3350959.7067, 3694736.6856, -1.298265, -1.128018, 56.247317, 9.564000, 6.340000, -0.268000, -0.53630100, -0.13828100, -0.08862800, -0.00104700000, 0.01108800000, -0.00247900000
274432.10, 2032, 35.62789266, 139.78688220, 45.0923, -3963483.1633, 3350958.7252, 3694737.1847, -1.315545, -1.097962, 56.235359, 9.521000, 6.326000, -0.257000, -0.18952700, -0.25696900, -0.00402800, -0.00610600000, 0.00914600000, -0.00225700000
274432.20, 2032, 35.62789835, 139.78689269, 45.0675, -3963483.4807, 3350957.7495, 3694737.6830, -1.316379, -1.011667, 56.216955, 9.487000, 6.286000, -0.249000, -0.37683700, -0.04233100, -0.03886500, 0.00589100000, 0.01594900000, -0.00339800000
274432.30, 2032, 35.62790402, 139.78690314, 45.0433, -3963483.7968, 3350956.7775, 3694738.1804, -1.354506, -0.930754, 56.191046, 9.444000, 6.286000, -0.233000, -0.12165800, -0.18779300, -0.37185100, -0.00621200000, 0.01359700000, -0.00342400000
274432.40, 2032, 35.62790967, 139.78691355, 45.0205, -3963484.1124, 3350955.8094, 3694738.6771, -1.362334, -0.857801, 56.175005, 9.418000, 6.267000, -0.227000, -0.32933100, -0.03001200, -0.30392500, -0.00413300000, 0.00940700000, -0.00301700000
274432.50, 2032, 35.62791532, 139.78692392, 44.9990, -3963484.4271, 3350954.8448, 3694739.1738, -1.419580, -0.804760, 56.154112, 9.395000, 6.247000, -0.219000, -0.09455600, 0.12494600, 0.21740300, 0.00449200000, 0.00568500000, -0.00161500000
274432.60, 2032, 35.62792094, 139.78693427, 44.9789, -3963484.7422, 3350953.8840, 3694739.6690, -1.401990, -0.738304, 56.137501, 9.351000, 6.230000, -0.188000, -0.42052200, 0.09902100, -0.34812500, -0.00367200000, 0.01373800000, -0.00337500000
274432.70, 2032, 35.62792655, 139.78694459, 44.9588, -3963485.0564, 3350952.9257, 3694740.1632, -1.404689, -0.721282, 56.124977, 9.338000, 6.208000, -0.207000, -0.33346500, 0.06015700, 0.10304900, 0.00899700000, 0.00156300000, -0.00136000000
274432.80, 2032, 35.62793214, 139.78695487, 44.9397, -3963485.3705, 3350951.9710, 3694740.6556, -1.356656, -0.688415, 56.105331, 9.310000, 6.197000, -0.199000, -0.29388100, -0.05822000, -0.11558900, 0.00176500000, -0.00369600000, -0.00354100000
274432.90, 2032, 35.62793770, 139.78696513, 44.9211, -3963485.6840, 3350951.0197, 3694741.1466, -1.301741, -0.659496, 56.086520, 9.263000, 6.158000, -0.172000, -0.17820100, 0.02114700, -0.02522800, 0.00908100000, 0.01399200000, -0.00361800000
274433.00, 2032, 35.62794325, 139.78697534, 44.9035, -3963485.9964, 3350950.0728, 3694741.6367, -1.273337, -0.608231, 56.060202, 9.233000, 6.155000, -0.180000, -0.36290200, -0.07831800, -0.03321100, 0.00098700000, 0.00400900000, -0.00541100000
274433.10, 2032, 35.62794878, 139.78698550, 44.8872, -3963486.3079, 3350949.1300, 3694742.1262, -1.240120, -0.545556, 56.031496, 9.186000, 6.119000, -0.148000, -0.50344600, 0.08170200, -0.09689800, 0.00950900000, 0.01711400000, -0.00449400000
274433.20, 2032, 35.62795430, 139.78699563, 44.8712, -3963486.6179, 3350948.1908, 3694742.6145, -1.209630, -0.506198, 56.008019, 9.150000, 6.115000, -0.148000, -0.60572200, 0.03262800, -0.35751900, 0.00084300000, 0.00932800000, -0.00303600000
